iteration,improve, unimprove
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969864305
,,4.969763294
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.969761099
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.96972359
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.969698963
,,4.9696974
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969670379
,,4.969642733
,,4.969642733
,,4.969642733
,,4.969642733
,,4.969642733
,,4.969642733
,,4.96963011
,,4.96963011
,,4.96963011
,,4.969622605
,,4.969622605
,,4.969622605
,,4.969622605
,,4.969622605
,,4.969622605
,,4.969622605
,,4.969515036
,,4.969515036
,,4.969515036
,,4.969515036
,,4.969515036
,,4.969515036
,,4.969515036
,,4.969515036
,,4.969515036
,,4.969515036
,,4.969515036
,,4.969515036
,,4.969515036
,,4.969425383
,,4.969425383
,,4.969425383
,,4.969405841
,,4.969405841
,,4.969405841
,,4.969405841
,,4.969405841
,,4.969405841
,,4.969405841
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969400181
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969311398
,,4.969301261
,,4.969301261
,,4.969301261
,,4.969301261
,,4.969273783
,,4.969273783
,,4.969273783
,,4.969273783
,,4.969273783
,,4.969273783
,,4.969273783
,,4.969273783
,,4.969273783
,,4.969269695
,,4.969269695
,,4.969269695
,,4.96926709
,,4.96926709
,,4.96926709
,,4.96926709
,,4.96926709
,,4.96926709
,,4.96926709
,,4.96926709
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969231275
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969184611
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969175338
,,4.969152431
,,4.969152431
,,4.969152431
,,4.969144179
,,4.969144179
,,4.969144179
,,4.969144179
,,4.969144179
,,4.969144179
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.969086702
,,4.96906415
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969024541
,,4.969015829
,,4.969015829
,,4.969015829
,,4.969015829
,,4.968995464
,,4.968995464
,,4.968995464
,,4.968995464
,,4.968995464
,,4.968995464
,,4.968995464
,,4.968995464
,,4.968995464
,,4.968995464
,,4.968995464
,,4.968995464
,,4.968995464
,,4.968975316
,,4.968975316
,,4.968975316
,,4.968975316
,,4.968975316
,,4.968975316
,,4.968975316
,,4.968975316
,,4.968975316
,,4.968973502
,,4.968973502
,,4.968973502
,,4.968973502
,,4.968973502
,,4.968973502
,,4.968973502
,,4.968973502
,,4.968973502
,,4.968973502
,,4.968973502
,,4.968973502
,,4.968973502
,,4.968973502
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968920311
,,4.968918109
,,4.968918109
,,4.968918109
,,4.968918109
,,4.968918109
,,4.968918109
,,4.968918109
,,4.968918109
,,4.968918109
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968906856
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874802
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968874749
,,4.968831006
,,4.968831006
,,4.968831006
,,4.968831006
,,4.968831006
,,4.968799901
,,4.968799901
,,4.968799901
,,4.968799901
,,4.968799901
,,4.968799901
,,4.968799901
,,4.968799901
,,4.968799901
,,4.968752527
,,4.968752527
,,4.968752527
,,4.968752527
,,4.968752527
,,4.968752527
,,4.968752527
,,4.968752527
,,4.968752527
,,4.968752527
,,4.968752527
,,4.968752527
,,4.968752527
,,4.968752527
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.96874367
,,4.968732113
,,4.968732113
,,4.968732113
,,4.968732113
,,4.968732113
,,4.968732113
,,4.968732113
,,4.968732113
,,4.968732113
,,4.968732113
,,4.968732113
,,4.968732113
,,4.968692151
,,4.968692151
,,4.968692151
,,4.968692151
,,4.968692151
,,4.968692151
,,4.968692151
,,4.968692151
,,4.968692151
,,4.968671305
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968622537
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968565731
,,4.968550493
,,4.968550493
,,4.968550493
,,4.968550493
,,4.968550493
,,4.968546836
,,4.968546836
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
,,4.968537875
